Lambda1,Lambda2,Lambda3,Lambda4,Lambda5,Lambda6,Lambda7,Lambda8,Lambda9
-0.2550991814487689,-0.2550991814487681,2.0256571005512645,2.0256571005512654,3.8565968973827416,3.8565968973827447,-0.2550991814487689,-0.2550991814487681,2.0256571005512645
-0.29796150060628157,-0.29796150060628085,2.08892308045285,2.0889230804528505,3.8373449940058277,3.8373449940058304,-0.29796150060628157,-0.29796150060628085,2.08892308045285
-0.3434272218797815,-0.34342722187978136,2.157516500204571,2.1575165002045713,3.815541129992088,3.8155411299920896,-0.3434272218797815,-0.34342722187978136,2.157516500204571
-0.3904097227043985,-0.3904097227043961,2.2300919065470945,2.2300919065470954,3.7914388054218398,3.7914388054218415,-0.3904097227043985,-0.3904097227043961,2.2300919065470945
-0.43796001401187823,-0.4379600140118769,2.305389427740584,2.305389427740586,3.7653429009232804,3.765342900923281,-0.43796001401187823,-0.4379600140118769,2.305389427740584
-0.48526734641115377,-0.485267346411152,2.38222512439891,2.38222512439891,3.7376199571869595,3.737619957186963,-0.48526734641115377,-0.485267346411152,2.38222512439891
-0.5316512242630768,-0.5316512242630761,2.4594682165558543,2.459468216555855,3.708712988748715,3.7087129887487174,-0.5316512242630768,-0.5316512242630761,2.4594682165558543
-0.5765496822085754,-0.5765496822085746,2.5360081290189442,2.5360081290189442,3.6791627444368795,3.6791627444368813,-0.5765496822085754,-0.5765496822085746,2.5360081290189442
-0.619506705236149,-0.6195067052361485,2.6107118927013877,2.6107118927013886,3.6496377577613175,3.64963775776132,-0.619506705236149,-0.6195067052361485,2.6107118927013877
-0.6601602923970297,-0.6601602923970294,2.6823713821025947,2.682371382102597,3.6209752070547343,3.620975207054735,-0.6601602923970297,-0.6601602923970294,2.6823713821025947
-0.698231805600308,-0.6982318056003067,2.7496420002828135,2.749642000282815,3.5942316153164184,3.5942316153164198,-0.698231805600308,-0.6982318056003067,2.7496420002828135
-0.7335167586152808,-0.7335167586152799,2.8109841286258996,2.8109841286259005,3.5707322274466557,3.5707322274466575,-0.7335167586152808,-0.7335167586152799,2.8109841286258996
-0.7658769511368333,-0.7658769511368329,2.8646436064916005,2.8646436064916005,3.5520827044732477,3.552082704473248,-0.7658769511368333,-0.7658769511368329,2.8646436064916005
-0.7952337403149989,-0.7952337403149986,2.908750758252474,2.908750758252474,3.5400634095158163,3.5400634095158185,-0.7952337403149989,-0.7952337403149986,2.908750758252474
-0.8215622047182377,-0.8215622047182376,2.9416438836288994,2.941643883628901,3.5363001243770267,3.5363001243770267,-0.8215622047182377,-0.8215622047182376,2.9416438836288994
-0.844885956254931,-0.8448859562549309,2.9624211623789334,2.962421162378934,3.541707001055452,3.5417070010554523,-0.844885956254931,-0.8448859562549309,2.9624211623789334
-0.8652723737868611,-0.8652723737868601,2.971437840850289,2.97143784085029,3.5559846542282454,3.555984654228246,-0.8652723737868611,-0.8652723737868601,2.971437840850289
-0.8828280578342669,-0.8828280578342651,2.9703168684436645,2.970316868443666,3.577605025871153,3.577605025871154,-0.8828280578342669,-0.8828280578342651,2.9703168684436645
-0.897694334565545,-0.8976943345655419,2.9614212330925174,2.9614212330925187,3.6043346009170136,3.6043346009170145,-0.897694334565545,-0.8976943345655419,2.9614212330925174
-0.9100426680958837,-0.9100426680958827,2.9472101581067287,2.9472101581067296,3.6338736704397943,3.6338736704397947,-0.9100426680958837,-0.9100426680958827,2.9472101581067287
-0.9200698735301661,-0.920069873530164,2.9298425487679305,2.9298425487679314,3.6642481462195295,3.66424814621953,-0.9200698735301661,-0.920069873530164,2.9298425487679305
-0.9279930603112173,-0.9279930603112163,2.911058292978217,2.9110582929782174,3.69392325175373,3.693923251753731,-0.9279930603112173,-0.9279930603112163,2.911058292978217
-0.9340442772603148,-0.9340442772603136,2.8922101913133966,2.8922101913133984,3.721766285556522,3.721766285556525,-0.9340442772603148,-0.9340442772603136,2.8922101913133966
-0.9384648774581695,-0.938464877458169,2.874340485883491,2.874340485883491,3.7469645052965053,3.746964505296508,-0.9384648774581695,-0.938464877458169,2.874340485883491
-0.941499671806057,-0.9414996718060563,2.858253237589454,2.8582532375894547,3.7689469518301952,3.7689469518301957,-0.941499671806057,-0.9414996718060563,2.858253237589454
-0.9433909921428271,-0.9433909921428263,2.8445689403587893,2.844568940358792,3.7873239452320293,3.7873239452320306,-0.9433909921428271,-0.9433909921428263,2.8445689403587893
-0.9443728339244664,-0.9443728339244641,2.8337617309076144,2.833761730907615,3.80184406409012,3.8018440640901208,-0.9443728339244664,-0.9443728339244641,2.8337617309076144
-0.9446652890743858,-0.9446652890743854,2.8261832262865894,2.82618322628659,3.8123647862318024,3.812364786231804,-0.9446652890743858,-0.9446652890743854,2.8261832262865894
-0.9444695054221198,-0.944469505422118,2.822077026327829,2.8220770263278294,3.8188329899966456,3.818832989996647,-0.9444695054221198,-0.944469505422118,2.822077026327829
-0.9439634144104206,-0.9439634144104196,2.821586996217318,2.8215869962173192,3.8212724423340836,3.8212724423340845,-0.9439634144104206,-0.9439634144104196,2.821586996217318
-0.9432984495837373,-0.9432984495837342,2.8247614882299414,2.824761488229943,3.8197763370285194,3.81977633702852,-0.9432984495837373,-0.9432984495837342,2.8247614882299414
-0.942597434012319,-0.9425974340123181,2.831554875756488,2.8315548757564883,3.814503687909863,3.814503687909863,-0.942597434012319,-0.9425974340123181,2.831554875756488
-0.9419537483474418,-0.9419537483474416,2.8418271531859802,2.841827153185981,3.8056789350212488,3.8056789350212497,-0.9419537483474418,-0.9419537483474416,2.8418271531859802
-0.9414318094852258,-0.9414318094852234,2.855341858727186,2.85534185872719,3.793594536484597,3.7935945364845995,-0.9414318094852258,-0.9414318094852234,2.855341858727186
-0.9410688023993462,-0.9410688023993454,2.8717621770620787,2.871762177062082,3.778616631586559,3.77861663158656,-0.9410688023993462,-0.9410688023993454,2.8717621770620787
-0.9408775251057745,-0.940877525105773,2.8906447908546076,2.8906447908546085,3.761194065887911,3.761194065887912,-0.9408775251057745,-0.940877525105773,2.8906447908546076
-0.9408501384067115,-0.9408501384067106,2.911430969319303,2.911430969319305,3.7418710816718095,3.741871081671812,-0.9408501384067115,-0.9408501384067106,2.911430969319303
-0.9409625647033915,-0.9409625647033906,2.933434752950108,2.933434752950108,3.7213035588021683,3.7213035588021697,-0.9409625647033915,-0.9409625647033906,2.933434752950108
-0.9411792566833146,-0.9411792566833134,2.9558294314020443,2.9558294314020457,3.7002773296973124,3.700277329697314,-0.9411792566833146,-0.9411792566833134,2.9558294314020443
-0.9414580561874817,-0.9414580561874799,2.97763672114466,2.9776367211446626,3.6797238820082843,3.679723882008286,-0.9414580561874817,-0.9414580561874799,2.97763672114466
-0.9417548821354181,-0.9417548821354176,2.997729244503627,2.9977292445036285,3.660722586176726,3.6607225861767287,-0.9417548821354181,-0.9417548821354176,2.997729244503627
-0.9420280183774778,-0.9420280183774775,3.0148660600940285,3.0148660600940307,3.6444694686631305,3.644469468663131,-0.9420280183774778,-0.9420280183774775,3.0148660600940285
-0.9422418117440654,-0.9422418117440637,3.027788127409289,3.02778812740929,3.632185458287456,3.6321854582874566,-0.9422418117440654,-0.9422418117440637,3.027788127409289
-0.9423696321518328,-0.942369632151832,3.0353912470338873,3.0353912470338895,3.6249464160222113,3.6249464160222127,-0.9423696321518328,-0.942369632151832,3.0353912470338873
-0.9423959867170661,-0.9423959867170631,3.036951081431061,3.036951081431063,3.6234602351970864,3.6234602351970877,-0.9423959867170661,-0.9423959867170631,3.036951081431061
-0.942317716532032,-0.9423177165320302,3.032311406623177,3.032311406623177,3.627879790425578,3.6278797904255784,-0.942317716532032,-0.9423177165320302,3.032311406623177
-0.9421442378959268,-0.9421442378959265,3.021929113852853,3.0219291138528557,3.6377581779417074,3.637758177941708,-0.9421442378959268,-0.9421442378959265,3.021929113852853
-0.9418968204908995,-0.9418968204908973,3.006747025257298,3.0067470252573005,3.652175175801782,3.652175175801784,-0.9418968204908995,-0.9418968204908973,3.006747025257298
-0.9416069251657757,-0.9416069251657748,2.9879729842151703,2.9879729842151717,3.6699564859637634,3.669956485963765,-0.9416069251657757,-0.9416069251657748,2.9879729842151703
-0.9413136557032343,-0.9413136557032336,2.9668736595386975,2.9668736595386975,3.6898773734688244,3.6898773734688244,-0.9413136557032343,-0.9413136557032336,2.9668736595386975
-0.9410604137964,-0.9410604137963996,2.9446407472744656,2.9446407472744682,3.710793108221448,3.7107931082214485,-0.9410604137964,-0.9410604137963996,2.9446407472744656
-0.9408908849817013,-0.940890884981699,2.9223288736513227,2.922328873651325,3.731697033622384,3.7316970336223867,-0.9408908849817013,-0.940890884981699,2.9223288736513227
-0.9408445244650815,-0.9408445244650809,2.900839668928655,2.900839668928656,3.751731961296063,3.751731961296063,-0.9408445244650815,-0.9408445244650809,2.900839668928655
-0.9409517528424503,-0.9409517528424487,2.880927787653839,2.8809277876538393,3.7701793264739645,3.7701793264739663,-0.9409517528424503,-0.9409517528424487,2.880927787653839
-0.9412291081356062,-0.9412291081356056,2.863213937638562,2.8632139376385637,3.78644128822647,3.7864412882264715,-0.9412291081356062,-0.9412291081356056,2.863213937638562
-0.9416746266068945,-0.941674626606894,2.8481978416246103,2.848197841624611,3.800023123127604,3.8000231231276054,-0.9416746266068945,-0.941674626606894,2.8481978416246103
-0.9422637344827433,-0.9422637344827426,2.8362686354388504,2.8362686354388513,3.810518690785865,3.8105186907858655,-0.9422637344827433,-0.9422637344827426,2.8362686354388504
-0.9429459210505289,-0.9429459210505282,2.8277123422149004,2.827712342214904,3.8175996022408567,3.8175996022408585,-0.9429459210505289,-0.9429459210505282,2.8277123422149004
-0.9436424280555974,-0.943642428055597,2.8227168296425282,2.8227168296425287,3.8210079193143516,3.821007919314353,-0.9436424280555974,-0.943642428055597,2.8227168296425282
-0.9442451318768571,-0.944245131876856,2.82137475811521,2.821374758115213,3.8205520536557414,3.8205520536557445,-0.9442451318768571,-0.944245131876856,2.82137475811521
-0.9446167184609204,-0.9446167184609204,2.8236848243286627,2.823684824328663,3.816105661049978,3.8161056610499786,-0.9446167184609204,-0.9446167184609204,2.8236848243286627
-0.9445921646921707,-0.9445921646921703,2.8295512550708826,2.8295512550708843,3.8076095900738376,3.8076095900738394,-0.9445921646921707,-0.9445921646921703,2.8295512550708826
-0.9439814540066204,-0.9439814540066194,2.8387810588714157,2.838781058871418,3.795077305397543,3.7950773053975437,-0.9439814540066204,-0.9439814540066194,2.8387810588714157
-0.9425733789096117,-0.9425733789096116,2.851077990246587,2.8510779902465875,3.778604683818622,3.778604683818624,-0.9425733789096117,-0.9425733789096116,2.851077990246587
-0.940140227014247,-0.9401402270142463,2.8660314835346044,2.8660314835346052,3.7583857228211883,3.75838572282119,-0.940140227014247,-0.9401402270142463,2.8660314835346044
-0.9364431153176096,-0.9364431153176085,2.8830979359663247,2.883097935966327,3.734736546907605,3.7347365469076053,-0.9364431153176096,-0.9364431153176085,2.8830979359663247
-0.9312377307948115,-0.9312377307948111,2.9015707290030583,2.9015707290030606,3.708131080931873,3.708131080931873,-0.9312377307948115,-0.9312377307948111,2.9015707290030583
-0.9242802515617363,-0.9242802515617354,2.9205347296816373,2.9205347296816386,3.6792524231303316,3.679252423130332,-0.9242802515617363,-0.9242802515617354,2.9205347296816373
-0.9153332568447072,-0.9153332568447061,2.9388023218613895,2.9388023218613903,3.6490626763816154,3.649062676381616,-0.9153332568447072,-0.9153332568447061,2.9388023218613895
-0.9041714796270615,-0.90417147962706,2.954835686122853,2.9548356861228546,3.6188863730071903,3.618886373007191,-0.9041714796270615,-0.90417147962706,2.954835686122853
-0.8905873070550828,-0.8905873070550816,2.9666831970733525,2.966683197073356,3.5904795296327774,3.590479529632778,-0.8905873070550828,-0.8905873070550816,2.9666831970733525
-0.874395985478556,-0.8743959854785557,2.9720059857848016,2.972005985784802,3.5660082414549135,3.566008241454914,-0.874395985478556,-0.8743959854785557,2.9720059857848016
-0.8554405359465697,-0.8554405359465688,2.968323541677968,2.9683235416779694,3.547807947613561,3.5478079476135624,-0.8554405359465697,-0.8554405359465688,2.968323541677968
-0.83359643031058,-0.8335964303105785,2.953557574992529,2.9535575749925305,3.537844196877784,3.5378441968777867,-0.83359643031058,-0.8335964303105785,2.953557574992529
-0.8087761174736043,-0.8087761174736021,2.926680489819515,2.9266804898195162,3.5370686533997717,3.537068653399773,-0.8087761174736043,-0.8087761174736021,2.926680489819515
-0.7809335244448063,-0.7809335244448057,2.8880056243721017,2.8880056243721026,3.545133310711646,3.545133310711646,-0.7809335244448063,-0.7809335244448057,2.8880056243721017
-0.7500686888553338,-0.7500686888553317,2.8388908092233867,2.8388908092233875,3.5606915200806744,3.5606915200806784,-0.7500686888553338,-0.7500686888553317,2.8388908092233867
-0.7162327094084807,-0.7162327094084799,2.781159051447899,2.7811590514478994,3.581982211944144,3.581982211944144,-0.7162327094084807,-0.7162327094084799,2.781159051447899
-0.6795332282586207,-0.6795332282586205,2.716646395788401,2.716646395788401,3.607287473477403,3.6072874734774034,-0.6795332282586207,-0.6795332282586205,2.716646395788401
-0.6401406820813725,-0.6401406820813722,2.6470022596990073,2.6470022596990086,3.6351384223823646,3.6351384223823646,-0.6401406820813725,-0.6401406820813722,2.6470022596990073
-0.6385780597952182,-0.6385780597952179,2.644454599992635,2.6444545999926357,3.6361234598025844,3.6361234598025867,-0.6385780597952182,-0.6385780597952179,2.644454599992635
-0.5961061789200428,-0.5961061789200421,2.5694517765824063,2.5694517765824085,3.666344129476597,3.666344129476598,-0.5961061789200428,-0.5961061789200421,2.5694517765824063
-0.5517233859262471,-0.5517233859262467,2.4928077185711723,2.492807718571175,3.6964308665174626,3.6964308665174643,-0.5517233859262471,-0.5517233859262467,2.4928077185711723
-0.5058961408950465,-0.5058961408950463,2.4156424432543866,2.415642443254388,3.72573886976761,3.7257388697676106,-0.5058961408950465,-0.5058961408950463,2.4156424432543866
-0.4591948672035694,-0.45919486720356917,2.339050558494889,2.339050558494889,3.753752128943717,3.7537521289437183,-0.4591948672035694,-0.45919486720356917,2.339050558494889
-0.4123052386020567,-0.41230523860205615,2.2641454207653546,2.264145420765355,3.780050520756816,3.780050520756817,-0.4123052386020567,-0.41230523860205615,2.2641454207653546
-0.36603813082208975,-0.36603813082208925,2.1920913081165017,2.1920913081165025,3.804287557113156,3.804287557113158,-0.36603813082208975,-0.36603813082208925,2.1920913081165017
-0.3213353533491963,-0.32133535334919583,2.12412410362181,2.1241241036218113,3.8261754056009276,3.826175405600928,-0.3213353533491963,-0.32133535334919583,2.12412410362181
-0.27926650095871963,-0.2792665009587192,2.061558237770578,2.0615582377705794,3.845474773502083,3.845474773502083,-0.27926650095871963,-0.2792665009587192,2.061558237770578
-0.24101029580709274,-0.24101029580709274,2.0057748802805024,2.0057748802805033,3.8619880357513217,3.861988035751322,-0.24101029580709274,-0.24101029580709274,2.0057748802805024
-0.20781252267165473,-0.20781252267165465,1.9581845492201677,1.9581845492201684,3.8755545416349415,3.8755545416349433,-0.20781252267165473,-0.20781252267165465,1.9581845492201677
-0.18091383179720733,-0.18091383179720633,1.9201581078450003,1.9201581078450012,3.8860474043623405,3.886047404362342,-0.18091383179720733,-0.18091383179720633,1.9201581078450003
-0.1614465048194375,-0.16144650481943745,1.892925698483068,1.8929256984830685,3.8933713197101207,3.893371319710121,-0.1614465048194375,-0.16144650481943745,1.892925698483068
